business_id,Friday
t4aP7ksa716XY6S4EsWFqw,39
T4eOhjoc0xas9WOG_TmbAg,1
T4ox3wUzFjWvyrjaTRoBbA,47
t4pkeGscooStLjy-Js5Byw,13
t4tTtcuMSsJRMP-yH7JRXw,1
t54zAs7IftAVb9SKcCRotw,11
T5HYqRADhAL6VPRAacz74Q,9
T5jyDe3MVb_4quR9qnoUcg,11
T68uQDiBDY0AVyXpD5Resw,3
T6dbW2UuWTKar_22zbbiUw,2
t6EzCDJEqB0DVBq4XQv6Ow,0
T73G6WM3FqOvZ4BeKDvfgA,9
t7Yr-txJnFGbpSN4I0devQ,10
t803CrM2RLHWktYTw5y_mg,9
T80zdmoHleRsTbRXJBLoFA,0
T82cKFVduIINWbHrz2_YRg,6
T8IP3Ns3cZCgdyPqt18Cbw,16
t8QrsDTlbnDDuyyQWsG1HA,0
T8uhdmJgewM7htInfxa1dA,4
T8xI1f3_yHzhrquCZh07Wg,0
T8zl1TQ-QuoATtcWSjnxeg,3
T9BPnYNKtk6B42W0cJJXnA,2
t9fpppZr2tAvUXvI0R_LXg,0
T9iBSa4pxYXP129pHlt5Sg,13
Ta-fY1c_E8qHBBDQGyxPkg,7
tA2DT7CGQPzgA6tTcTkXDw,6
tab1cHVR_4PrmyGDCAHD5w,5
taDJhFyvgD17w-NoUR7WGQ,1
TaHTw_xn_9fitLAXrZUsNg,0
TaiAqPW-hrT4QT0MN7Ngvw,1
TAlmdEr0RNWZh9IiUS_BLA,10
tAmevVP8B7PiWxcJ0PlYVA,70
TAng7T9QntXB8LOQmlW9mQ,3
taSsiZAGZSz2gRg7_M4XDw,2
ta_k1SjJVQJeUuDIJSs4CQ,2
tb24fvNJfHhyKEXkKn12Xw,1
Tb323X_c541xgfA0IjvYXw,6
tB3I63MvBYqg1mIgvk13qQ,1
TbaAnzOTX2-boTbAp3e8Qw,21
tbANFIP17slL1xPIUsl1MA,16
tBCSOhk6VU5YIn8Rpjpe-A,0
TbEG0bCaXGJ0uac1TJi4OQ,10
tBpcKHlBJTwRLq6Q2gv1KA,3
tbrFsCEUuq2S5lraOln4nQ,7
tbRu-3NR5za1SEZkszcp5Q,3
TBTaMIaeDw5B79hXDZBtrA,10
TBVBZLBsaB3NuOJ5hnbGrg,7
TbwIwAwJGBW_RfUM3MAijg,4
TcB2FSAwS5jeumxy99EvHQ,3
TCCkKCGzOxYkJ2NYB7_QxQ,2
TCi5dyUUVHvFctgkstc1Kg,11
TCIVUf1frqLehZbaUnuQzQ,8
tcxNX3YiHNbaobEpPFyOtA,12
tC_T3DykMOlLV4p7iiRDWw,11
tDbXsDOecrv46J7YR2-FNw,0
tdcjXyFLMKAsvRhURNOkCg,208
tdeHd2AVYlEnz9F1UGb84Q,101
tdlSjsWl9PYEUBhDXkIvXQ,2
TdNIQQcfslKjkey4-yAlKg,20
TDvqljD6XbP6nWZBfy1OBg,2
tDWWem2JmLbQ0SVWRVu6yQ,0
tE3uoIhFGAc6-ZYM7lpjWQ,15
TEBlWbSk0Ep77OezLrGgng,5
TebxBu1d0m2EP8Bgi15sTg,34
TEg4RbspEzd8aDd4J1L6Tg,0
TehSM5JrMRikSnjnnfulbw,18
teifdsiAtxv7Vf1SmokvvA,0
TeKAYmn3M_7_BYljXXZG2g,37
teL2fc-Syit_0x89H4fCkQ,0
tenKOmTRi2rjZAWwNCDv6w,1
TepT2VeFe3tMYdAiqj12vg,3
tEvGNTPLV01OiUt_SKn2Ww,1
Te_i6EWlOJVdQpuELBABhg,5
TF06JbZg-a5fXmoftg8QoQ,0
tF5_L4xs2cK0O28hIWHnrw,1
tfOQt1bdg3Bs-379XPIGOQ,4
TfTlOE6h9E9o34dEkw9L_w,152
tfVKzEDu8XYyP8KO1dsNvQ,21
tfxveeZkRB1N5o23jLrSxg,1
tFZLfXWbjQy59_E_xqs8Fw,3
Tg0D45xHJBN0jOMq_v04XA,1
TGb6D6zmx1KP4aDDH5Aihw,75
Tgdm-axmrB6zd7IhDmyMqA,0
Tgk_OouuTX4UreQcHbem4A,2
tGMVUhYaFc5oKYLXFPAOSw,3
TGvd6vB2nRsWIrWr7Qca3g,6
TgxDGx7L_JICWbuBUCGVqw,39
tGy3GH47a4UdkJ0KsUPzYA,0
thlCF7B2DIhkOuyQXj6liw,24
tHP-YGYtc5-t3MofXFgk2A,0
ThP_Q_vA5wpIjo5i6axaoQ,19
ti1OV-AJTYaiVxMlaRjqwQ,5
ti3-TiY1y6X8-VJMGNMJnQ,1
tI600wWPFDc4bxEvrbBpRQ,23
tieXOBZlj01Hk_CR_sl0pg,9
tigIXsvKMb4xCiZP56oSPQ,0
TIgyzoeEG2TszImhr2F6WA,21
tILg5upSAPLhGCkMeDO0iQ,1
TisnIBR2lMvT1DMC95_eHg,34
tIuw93p4MEsL2iFv7-0WDg,1
tiWLO7EGmOGO7XIE_lESiA,12
TjK3u3XIJA9nS2FJnti-3w,54
tJplzQDIfCXFFO5wG50rpg,8
tJS-JB23Z5kpKpoxsPcYEw,3
tJvz7EclpVO8tErXEJ4Drw,0
tJzqA48nkcn40lm6UuwqSw,1
TJ_wLPY8iScgJc641aQHxw,3
Tk2dSL0TwQeI_zNJmb442A,23
tk71xMgiXlwqOyqJcm7YrQ,10
TKAcdGXguYvGwArfMvoUog,1
TKaRCDwEhJ_qdEy5qUvKmQ,41
TKJ2qE4NQfTBvekYs7JkGg,4
tkoBlL1N8e1cNnkeGsKPcg,1
tK_a3oP-70kAr0u3qvwPPQ,2
tl5iayFkG9E26x2VP-z97g,15
tlex-h7TJ-b2X8cLCIfunQ,1
tLGZuCf_PPK-sGPS66_RZw,0
TlhwHtKT9xe321H9Axl06g,2
TLnAS5Qx9Q2KK3mZi0Lyeg,12
TlQctwynSGjA2SfKHeY-2A,1
TLRC-giV35Z1cchIZDcOOA,0
tLRNfwNm789XHWLNFvJcWw,1
TLUD93ys-QxbnkQaLZGslQ,5
tLvaZcQ1BvgSyA8KU2qgxw,8
tLVboBJy-Q0XW-Q6G_Yfmg,10
TLxHVdXCecn3rnvWP-amPg,30
TLXYB2C7_i3zOKhvGZ-7Kg,7
tm-lmBXzrBeKUDj_eQVZYQ,5
TMdHhDI7jYQ9206dtvrBgA,12
Tmi_gK2aO9O_HmM6lMvkNg,2
TMq92PhrL-tQS3qOsNIXUA,25
TMZP6Kzkc-FytzgbgIC9JA,40
Tn2AwkyK9T-N7D9lZFAVpw,22
tNdb_01AHU3O1_ISE2Mf1w,2
tnHvCJ6kYQ1droyl_6Tg4Q,0
TnkxapUN4nWMz_z5h3qMYg,102
TnLIHcTv10_9HhQfuWTmyQ,3
tnqT1SOWu3U8SnAXNpsmWQ,0
To5CjntVFawXM_hpAhvVdQ,35
TOdrekhoATZ22I3HGkZ3bQ,4
toDZ6L_a_0lWU9O1JtQRGg,17
TOh-zfgSDJwLgEsf1NSkPQ,1
ToJ9eJ9pKZXhlVyUmCFnJw,38
tomw3dn386aTe6RGOxn5BQ,3
TOy2PLtojYMCaVzHsEzyhw,8
TPbaVXcot4-MGFMi2gREJQ,11
tPgJvNQYZJGU81L5TeWj-Q,8
tpIU_ZvIfCfCp36IgghlHQ,45
tpJjVxyor9OOQfYgvAtdRA,5
TPnm1-CSqzre8NxcOU9QzA,0
TpQMR-JFE5V0UPzTjjuwFQ,17
tqDwpyCB53TiEIv915Tuww,33
TQhP4vCMjvX527YMxPfuUA,14
TqHTtjPANCBKGsjGBjDoQQ,38
tqjmY3E93kbp62PQwRfTuQ,5
TQNDCD50mkXwySB_qXmrXA,4
tqp42quHT1S_tgXQRXBx5w,16
Tqs6ubpj7ulF66H-4AO_0A,8
tqsf09eym98gIuXDbewWcw,2
tQTqlMW0sODNbe188ah1Yg,5
TqVESkM8cDQdTC1LL3RUSg,5
Tr0APB-yiqu94QHO3eB66A,10
Tr3EsurgHqGPTXwAfjZ04Q,1
tr4L9VWmPGZtdBD-L2Pofw,43
Trar_9cFAj6wXiXfKfEqZA,34
trAvQPp7gps0Btk-2AmLpw,28
trG1k-K6Nq4YKcexa1AGOA,52
TrpyasYx-wHVg06FyJJieA,4
TrUlUCfoa1L034YKEermnQ,3
tS12t_uuiCGAryiNaRmF9w,4
TsD1cUoAas0Lv0UtT9-sdQ,51
tSE1ll8Eq8YCg58yVMNeJQ,1
Tsff0UUVgrnawjI_xd2cKg,17
TsJlKhSAMAHttwB82Trsrw,0
tSlLJ5Embhp5MZdAqN70dA,29
TsmBNiwMMeb8aRrZs00JBA,28
tsom7jUEr_DetH65ZtEc3w,14
tt4ZFn2PEf-n9VwsO3Whwg,14
Tt6DYs0TyERWHWW5xiRL_A,60
TTGeB7Tr1o2PEdi2c1Gx5w,0
TTjdeeMfTw9s9vg4T1a3pw,1
ttjDIKdZcEB3bREqv4V2JQ,3
TtLsZgjqIzWe-OapFGa_aA,0
ttLtsY1S2Angj6hvEdzwDQ,111
ttPxQVqhh_m2iVFdxAO9rQ,21
ttpZx2t4fMAApdU9MFG91w,59
ttSvZJIckQKN46sLeH_yRw,2
TuCAYZ89lP_s6D7Y78xNhQ,62
Tuk1W-tyT3lLW3M3I4k4ZQ,5
TusXhzJIpe0xv3vm2weUhA,5
TuuENwzxOFdDLY_oKCbFZw,39
TuZ62cXhXjOWHQBdsED7PA,2
tV97OH1LK00kUcX0Jig-sQ,8
TVJT7Xknd-ikf4vskcjKQw,12
tVPu9d9mtKu2EpwdhmqNgA,44
Tw2lwIojYdbfNsca6qAP5w,18
TWeA9VoP4hBSJtk3uHTEzg,24
twI1-9PZH1y8csXQ5VsrMw,3
TwMfahsPHFnkLiqqvyalAQ,19
TWsI4hcD-h1KcL3YdNm7vw,3
tWVuAPWXvW2g8ce0WWepXA,2
TX44pKdAmynE8E3TaH0q3A,6
txCJurIIrE9ZoHu3gZUvnQ,11
TxDKDFQ3ovgzTaNcqKf2Uw,9
tXJjKTEAqwi-jdPjeBqvhg,1
txsxisc36JMQ3rA1dAeibA,4
TxxhWPMILH40JlZbX7KNHA,3
tXYFkBqCwAvIj-fqJXlSvQ,9
tY30KG3CxVe3wU1b5gQDtQ,0
tyC0LaPJo3ct_0JEkTwZxw,1
tyETqrYijm3cY4noCwl9Ww,17
tyH0l9SPwV2N8ExwILQ2NQ,5
TYLHA3Ojok25UMZBO4y8PQ,1
TYypDpVtkAV_d0FXULrawA,4
TZ4d1i8epUVCyBoONulfUQ,225
tz7FNOyd0QY6f1vudq8Wlg,115
tZ9qG1Geg5miZnDAOD0YOQ,1
Tz9SfQBHtnyaRslSPG-f0Q,1
TzImzfIWkZTnetKl2a4-SQ,108
TZreEdLD25xVwkyvmkgSoA,2
tZXPhvufHhfejGrRp554Lg,62
t_0576Esa58pcLHCEpj31A,30
T_d9GB_p0ajNTVEZ2CMmrw,0
t_JnK281IiG8qnrL8zlsFg,3
T_Kcz_bkhE9T6YejqFqPxQ,25
T_L1_fXv6ovC_kSrFds8qQ,9
T_LgTwk4-2vFkgoVECz1gA,0
t_MW3VXc4mAOpBmDr7XxSg,4
U-0hMfagGtjYZCYB1i0WNw,172
u-nMW__EKMYH_PVqacYc3Q,39
U-tiHSh0P38H-6-yDUHrZA,3
u-VxYYupPzLHJph6XNUe2A,5
u0NbikWwP7TVkMkCily-4g,86
U0Up9AYSClGwmuqo-ZJVzw,2
U1sC16B31usuCwoWYlsP1A,2
U1yAeLnWth_E1TmPasagbw,2
U2C1t0sqK_3hMFEs67MBLQ,8
U2RaLjJ6NlRWINDr-DS8Uw,27
u2TOqN1cau_e18Esigccvg,4
u36r5QRRwvFQGBblrMxDlA,7
u3HMalNH-xBgZUXjnH3O6Q,0
U3wrDS90g73VcNM66dQP6w,0
u3_amLppmBrfBYUfaI0nVw,5
U4IipLI4RsuBLmxTFEV2MQ,39
U5-VseaV5NWnuh5AW4acJg,0
u5ao5yQE-zlebC_03UWy5Q,0
U5F3-Z44SZiqHjka3-kYnw,2
U5NuvuevF4GelzwXsIz_Lg,0
u5tS8tenUo4YzRTbkeTT-w,7
U605aUo9MJn5vgLfP3yYKg,18
U6oNWTxVTnuuCL0BPRZCSg,118
U6uJaYZZ59CSn92R_pJCUQ,22
U6WDGMA7Bqxqw_tDQjbsZA,3
u6zEuzi4S0AtJBtKGZPxhQ,22
U7jOpLoLXYphWFqS6JO8mQ,35
u7NV80cMLlCpepOXVfA5Hg,9
u7pDoiqy3u0fv8kRHleYkA,8
u8bQvtkVa5lW-SNwRLH6Vg,43
u8roVM7HO9Oiah2dNBHXrA,3
U8VA-RW6LYOhxR-Ygi6eDw,12
U9hKUngQjWw9ZE6Znwergg,12
U9iWs_XQ88IEj_Cgawyz4w,45
u9kl0iwI7Ziu2GV3IIEPyg,1
u9MKnG0PqI8N7ixSfrrTiw,43
ua0V7dK0_lpChFE65qAx0A,1
uaAMGh8gMoJD4nLFzNsM-A,0
UAATzhTdfd43S8F0SwXDcw,5
UACSWwOwCFg58ycvb32-RQ,0
uah5bJG_bYhHFe0p1t1m0w,3
uAIZtyGIC1hX4i3Ukmhf6w,9
uaL1-3F-L-BbgQalu8GVSw,6
UAqHosm2zxo-q4pvL2pb8A,2
UAR9XXVVTQ5shxvU80C1dA,6
uAUwNm5ZaM_sKKqz83iz7g,4
uAvR3w-VQiplcDjz-LJvgg,3
Uayq3Wc5Y8PHLAFusOPprA,6
UAzZDOlg_Fp4-8YhHDpo2g,2
UBHENdQcmWBG3vnjz6OdMw,6
ubLw-YCVZGQTZT7PYz28KQ,0
UBq0EyWQe42H0lrq0PXXqQ,0
ubXWyEYO5_auun93nuxcvA,6
ubyQZRkJAnAw1uYj-7zYLQ,13
ubYzyCbtpuEiZxd0q7DivQ,7
UB_JlcIRgQsdKzQZQyHjuw,6
UCaF3g4e1Diqpf0A06smag,3
UCbxctETCwDkyljuvC-9VQ,6
ucCu3940jS0u_-vT6f8MVQ,0
UCEAhciqe8avW1N-bWJ32g,51
UcEaSZ2nd721f0C67zN23w,0
UCid2Tas6K4SB9sHO9gQ8w,40
UCjtaUCtJPbTUouHtQURvQ,26
UcxhYSDoxIAzZb8r-5eWvQ,9
Ud5tj_B-3laGb7wDgpoq3Q,2
uD5wz21iQ5kyvCIATmW-xw,2
Ud6MAIcHxyao99gnGWqtnA,6
uD8VCvvLhJeAFA9kTX2yKg,0
Udas3Rfvcb3sv7q8OeJ1Rw,2
UdKEeSbaLaGrEncZjKfr7Q,5
udmb-UuD3xoueQ55INQFRw,2
uDoEofFBFyaVsAR7UCYMDQ,19
udU3vTgNvUqjeFlyjmze9g,3
udVKZfBZ3IyZf_mlTy0law,6
UDWLaPTclYXBdG7PYIe1Zw,10
UdXn5e3o_biQoUNv0L-RYQ,2
udyeC0A16GWcSas7L5hwHg,11
UE4h9OXNzNInmxseAkUihw,31
uECIvsUWlDWSiJ9jAfH_kQ,17
UEdKDUGcvXzR-0_Ow9K2Vg,1
uEJQSIjWui-TDWXaGlcqyQ,254
uEoOaDZIl9SEBU-ioPN1bw,1
UETunq2HsmwW9pbsSGWZ6g,2
uEW1NwL9h5N0zI2Ip9UKrQ,3
uEWNDYYV7yJMB3xPUdQ7vA,0
UeWr0eT1KEoMSYwf0vXIKw,4
UexMw8s7B1J-RtFOQtCCsQ,18
UeYT4UMnfpb9lJkmKnz17w,4
uf4AWTEI6RmRUXx-28MZsg,1
uf5aV64d7KtUxMVAEgIB4A,2
uf6gvmoJNW-tne9xGwTP3A,47
UFC4jwI-Cc8Gyg_nHnW-xQ,0
uFJwKlHL6HyHSJmORO8-5w,246
ufKmcpK6OTaWzeBGWNOa8A,13
uflQ_lKBfS6WknNlm_HK8g,0
uFR7CpDJlW-gNdmk-zhIGw,31
uFwC7N9APy8oTjhda3p9lw,3
uG5yrHPZkgP1dlSnmcM8lA,15
uGAIX20n2YSMw0D2ky8zPw,0
uGC6iRZ2f7WLAeaptZkQIQ,0
UGGQ7pYoliseurXY1j1wdw,0
UGogpZhk0pkBNdvigzTvng,4
ugroYjkJa2C68lVymfd2Zw,5
ugzBjxLS8wchZcASnHJO2g,5
UHh2br86pxndWXELC6B8Cw,28
UHIL-Sp2VtYkxDa3_8hH3Q,30
uHXqZo7LpAxRfR87qzLx0g,42
UHYxPlfmPLbEftz3Ntnfcg,6
uI4YqMarUpchI4I3ZWgOGA,48
UI5ghIUeHYxzwSfaDVUXOA,18
UI8iKvzhGn2qZCGIqtQqrQ,121
UIfORCz28cEGMr_9p0eJ5g,16
UIGFrEcoDsw05I1UOrxdOA,12
uiTfQrFiKXljGbhugW6UvA,0
Uj59qeEbO1cls-M5EkvLxw,6
uj6l40XDcMKnbBX-ogiaeg,1
Uj892z9R-BpyqoXKou8MUw,4
UJBSI5HydQgUhlTkC8ODDw,9
UjCf6ZuzNwzppj_RgecJFg,6
uJCH3sqVcqjOfLv3BB9E_w,3
ujLZmyy11g1JHCQTxRA3Dw,9
uJMwoQ0XGLr2Z4wxEFt-QQ,0
UJnL0GygZpd-uUxeOUgPVQ,57
uJNO1mECSHfIU-Xm5LAz8g,16
uJyJlmbvIgF8pUWP4TfRgQ,6
uJyLh7J5J4_w5OUUYBmx2w,2
UkaVmU1Mo_jMz9-SE1i_Hg,52
UkbiF2Y3FUDGPK5YdCGgIQ,56
Uke8Pq1m918WW0n0_jEmWw,20
UKgSs_SJzW9fu4CwhIV1yA,61
UksBiIoqV0sr4kcqBOE4nQ,7
uKSX1n1RoAzGq4bV8GPHVg,292
ukUuBT8zVXNC7Zz34cctAw,9
uL1faPt6dsuOxUUE0yXZeA,5
Ul1mS4EA2Q8DGyLB7gQXJA,8
UL3OMN_c-NXHlyb97pDifA,205
ulA3iI3YQGJWn6cfrpty3g,37
ULDKKycIal3x589V-yEfmg,1
UlShIstbG4Yfh0MpTAEciA,1
uluM1I_Pf_d9egCBXH4oqQ,1
ulwQfFPpJhUSjyWCTv4pdg,2
uL_kqSm8ZqJ_3U88uwA8tw,27
um2sEf_ITsCc536kPQ6Umg,6
Um3jd0UWAv1Ak_R-jlAGlw,0
Um5VnQXli9IwplV2rmgggg,3
Um7H0mNmEKIUVRSogJklwg,16
umdxfhSlk67yGEi8-S-bEg,21
uMfcbz3rXRBH6UowDVuK7w,10
UmFnmIoLCRe1ywY0bzpRrQ,6
Umg9N8SFHm_B53uetHH8JA,5
UmhTiNOKareQDP7D9aAnKw,43
UmKs9myR3W-gdTaAnAZcWg,7
UMP4EbpIcKD4urk0qXbncg,6
Ump8m9ONHX9UN3ZO57zfAA,38
un3KC2gyMrSG6yqjVRctXg,22
UnCRWxJz4K2jFigynFdTNg,2
UNFcMOWOsr9ilM6lqXIC6w,6
Unk6ToZjPfHBPWiGOwqVeA,2
UnpufJ2XBZd27f8X-Zz7eA,0
unPzS1QJJctlZyLGFSk_HA,2
uNzmm8lpdwOggqQ3Vu7vMA,0
uO8cc--21RSmX8tNbCar8A,2
uO9jlgjrV3_Td4hj_WfDSg,10
UoF1kBmJAo76REBNbc34AA,9
Uov4o_7gRqQKQyjVhWOpVA,2
UPbkeVTJR6C-1I7sCuUrmw,1
uPDTnuR-sOi47blHH943lg,42
uPezkdNi_x_SwWlf_2rcMw,1
uPGeM_erzusd2oRc6rZvyg,21
uPl9d1zCX7wQYP1EpqrwQQ,36
Upm97ConGZ2mXkgF4y9Kyw,4
Upru5VE0jZ81ZQVVNCK_uA,5
uPRz5JI11QQpwgNnSZZzaQ,9
UpYva_zhJ6pRGfdTruIYIg,14
upzSExkcvYMX9dJMgNARXg,15
Uq7M30aJmt8t-4jdsZCZ9w,0
uQCSpzuUsRntm_YoYtRreQ,1
UQq4E0TD2CWRLYOB1iGMig,10
UqRbXF91yYJVnqYhvmn8Qw,5
UqXNc416VPZrY09eMQY_eA,2
uQyrVlJS4nh2Y3C0fCy3fw,31
uR2aNW75R4oYs9w7aw-_kQ,94
ur2TCguq_ASmv0K0dNR1WQ,8
urBWfXQjyyWIO5B7FvnOpg,14
Urf0d-Jr5xCLb2s6tf15-Q,5
urKnXsjRhTaNsqkRGcSx1g,2
urrL01OBJDVuKiZ_GvT-EA,8
Urz4uQvrig_aQ3k1tWcIjQ,51
uS2T2BMt7_EE7mhM3m3I7w,52
Us49chcQrPwU9Em67mQk1g,6
usAsSV36QmUej8--yvN-dg,9
UScgPn6pIHuOmQJTsZQIOg,39
usO0GycVQPwfaIMEuPPiFg,2
usw2nJCrqlJpaTiJVwoH0A,11
usy2G5R9MWwtW4TF8obg9w,2
ut-kla-EA23nJOij_dcL0Q,30
utb1UCEFRGTY5oJaAF9uEQ,0
UtCatWGwHqoY9WhY5h2_tA,1
UtFPt5PWtrxCbPuIFgiC_A,22
utgdjsDYZ8boRpbUfJDRYg,1
UtPEE7QW8AWeuBfeik5t0A,1
UtUXhKh7vOVvWJF48IzJvQ,33
UtVMTQwKxQMJBQSlbuEqCw,7
UtW7T4VKA3E602Q0tNNycQ,0
uTW9SVXqxgjbnCTlEf9ONw,2
Uty42E_VZV_iGMYiY_WB5w,2
UU-kkvyX6pyrl_4fK6Qpvg,93
uU70AmVxV_OOgkumhUpu-g,1
UuAxFxxabj60OrMFdurShw,2
UuBlHg1Mk0jonBSQPHfD0w,3
uUgi_xMxJBkEpSCTyogl_w,2
uuLYxKdJW_jfty1jMtXxQw,8
uUMCJwJDCNcCl7dg0qeHvQ,4
uuq5XZIi7hF3TfCgPY0lVw,2
uuRBdIf9jL-qT38PClOIWg,7
UUssRgBCO_riWg3chbv9Zg,44
uU_GiwzWf314dy0WY28Mgg,2
UVBPF4oYrb0QfgW_DMbLPg,6
uVbt9dOe6qJgBBI4_XsXRA,16
UVehGYYtA4i5xmFwpIUhLQ,6
uvEnqpFIAGIA-Absj8Sz7A,8
UVEnZjATEGkKLFdzV_dTvA,2
uvgI3CcxHnyGb_akVb8TCA,2
UvIJOasC9CijU5ie3AGlaQ,5
uVMKdpleBePeFKjixU6AMQ,89
UW-_rtEc8vATxb-wzhl86g,3
uWAmlaH9xJbE3xyv3P8DWQ,0
UWc3-FI59SjoikVw5ombVw,14
UWc8_M-ecCNLfrkIzwwRQA,25
Uwin4a2xiUr3bJEviCmThg,10
UwQ5PWlYnHsAIj1DCW4dVw,1
UWrB5H3G-hhiHMy3iKV2ew,24
uwtzgXdroiFT3Lt89dlD-A,27
ux285TUCPSWJjHuCJFS3NA,2
uXcPIJyWrh1ohlruSwZHaQ,0
UXdoudSdOY1ER51vXV6Jvg,1
uXf-I076GJEtQdTlIiO_1Q,1
uxiFIQ1Z5sNlBrImR1btog,6
UxMnY3Dxafucv5cXHyfBSA,7
uxoibUaXA-lRXM37ZV8Bsg,8
UxvOXcoCRFRAVhRB0D9imw,32
UxxPsF0oxTOideIpuppK8A,4
UxYFIv8MofuwiiViAtUhnw,2
uxzYF6A_PLVhIraINJfDbw,0
uy1Ek9LC3uDGH-DHtGx00Q,3
UYHa5iKUddnZrlxF7taI0Q,12
uYj2NO1HZRNiD-de_pSdJA,16
uYLbsoytUFMK-mJyQZ6GvQ,5
uYQo0oDXI5NEoMJNWXnx8Q,1
uyuiIvQ3aWZxc1-2i_dQtQ,0
uZ25ne-OUBwzjSkWPFRbUQ,3
uZdGSJdWbQpLDsuV9mP79g,14
UZJl7V9qKwNPoDnMUWWxTw,1
uZnVzqGyanhf1mSNRqrLXA,6
uzQ3iC4snU6wXb2PF6kS7Q,39
UZr8iEPMOYxuFxiibKPPRA,1
u_5FYM0uuu3v9q1laPDnow,0
U_aP0IJdn36wYwpiCtQCag,16
u_bUPjUr7GgdqYsVJo8Llw,42
U_CvxSM9epIi8u5A0jOUVw,5
v-d8Fvd77bOLCysXCb21Cw,8
V-mvhyX6lxu5l2euYatlrQ,199
v02YSIRyKgqVnFH5OW49Kw,6
v06Y2xsxG7YclH0P1m5uDg,1
v09FoMKbdO0Af5G_9fWbBg,16
v0ozmsV131z3de5p_-w3iQ,0
v0UcWfHvGgYZYFobaSOr8A,19
v11wtoKy5sKLAdi8355MKA,14
v1H45TVGiORapYHQyGdoFw,0
v1jRhfoNKW4qpLhqhI8ApQ,3
V1nEpIRmEa1768oj_tuxeQ,182
v1ocqAm5soWTNPttLQhSZw,7
v1YerIajfn5ihf9PE-xxFA,3
V23hvRIXCoCq3CNhgTweTQ,1
v23YpYZlCpy3fFZsOK8ShQ,2
V2KHmE9FLNEr0MrbA6wD5w,7
V2RwQooDieMvOPvz3tcp4A,3
V2ZVpEceFXxeyurZudgUyQ,1
V3iZYqcJOoV2wMljgwK2Ig,2
V3lQtk1LgwAEcF9j-BzchA,14
v3VHHliT2rvWT0id5QiAgQ,1
v3_CQRKezq3JdX-xxWambA,0
V40zkqEtzVYU-_X6Vpe0Aw,5
V43zNBg40i3vx81-siu7mw,5
v48aS-Z-nw6o9qsHdHz8zA,21
v4TpRaoGQQhqBezBgGOSlw,5
v4VW2kQ9Z__wBxD6l_mCHA,0
V4wiGd78Si52Gys9gmoZCg,16
v5mzMIGXSUKoP9Px5LrILA,3
V5QdxePG-pGPXVPHSLLM9A,76
V5w1ThWfQdolgzIL3rWPTg,0
v68yAIw0gpn15xwtcR_rKg,20
v6Bttw81qUlZXYqJolSIhg,27
V6BYjHM9SnXscfkln3hCdA,314
v6lMcqsBUT02TdO9ntvDpg,4
v6zRA0WqOODJjmpvstrpGQ,10
V6_sVDynh9Q0rSfbPYrqjQ,4
v76uEBa0jkRl8AH28piX4w,61
V7Da92RVtaWGTL6GNkPT8A,25
V8QcGP4kzrpyX0KQFPabWw,0
V8QNpf_QtpTT5IEoILUKCA,3
v8Tz2WYLTsD3HV3nu5hevQ,0
v8w1vCDYh6BhXQFzFMUsWg,3
v91laC9hHODn2WcN_PLE9A,15
V9i9LnTg9H2XvzqCVBSOXg,26
VA6NKO6t1nfNzoVHXhh2xw,8
vA8T8QXh78iSXhxShLNgQA,2
vA9aCw2kTgN8p2SLdm2mDA,2
vA9dAPd9fQt_3HqZylKfVA,21
vaabk6CYXX1dYVQ1xkyPUg,114
Vak7jP7fu6LUxQDZmSZE3g,8
VAkSrbIRXTR1mA-CCDQqCA,0
VAlzQ-qJsSoTcJTc_1Pd1Q,9
VaN93_qJshvhx_wAfOM7eA,0
vANCNdPMrB4niP_48_YP1A,1
vaqmESluryt5i4Wbkb6KRA,5
vARjqeIkSNsazHltujiq4Q,180
VaS7LItYGX5Dr7rHe7aJiQ,90
VaUPAYItVG2qf3YVx5yHxQ,3
Vb1tNz0Tlm1q41A4gjY-cg,0
vB3vEjcw9dfHmgP8ac5ZMQ,9
Vb6BqKpCYENLwOEgV9wM0g,0
Vb93xlZKcSuuuZoAkIFCxw,2
Vb9FPCEL6Ly24PNxLBaAFw,1
VBBdUc2nuBeMLW9bOjwaDA,1
Vbcd56jQ5tsrlsvTUHBz8Q,1
vbDtODkDsW1ogqkEzjcs-g,10
VBhgkRUNe9gjc1HpmHA3Zw,19
VbiH2ia99Lc94zIJBk-Yyg,0
VBwpw0cRtN9xSQOlKYerhg,3
VbXy3tH5RAu7HjT7VeMMgA,8
VC0VbRhQqvXpolK3pFuZPw,38
vCc7G6wSBIf8kuGOFH6FqQ,0
VCCOmfNKYif3GA0YwsnoVg,2
vCHHSc3yXsWHiJYuZOb3cw,3
VCk_5-1bJ_apN1XNbiVXBw,5
vcOdP1oPxASz7x0HAmN-9A,1
vctk2EKW16-ZTMRX4tMJQQ,2
vcX9au3IW-Mwv9SNZ_0jQA,1
VD8a_B589J_NlCirS8QA0Q,1
VdE-3Gov-eyuJ2rLef7m_A,1
VDEaaZcoWAZee77SdF2y0Q,1
VdoqSzXlB3rldeW_BIag0w,6
vdSqetuu1LehZiiBu8hSXg,3
VdVoKQmLbod_4qBLksKIBQ,25
VDzgxHjMJj-1nMfJMtcSPQ,8
vE0-p6JOWQAzp3TAO2Ef6w,2
VE6crrvvLA4eMk5A1hulnw,5
