business_id,business_name,categories,stars,active,review_count
uUMCJwJDCNcCl7dg0qeHvQ,Arizona State University Downtown Phoenix Campus,Colleges & Universities Education,4.0,True,6
UUnawRMKzdtoYSOxfi1BRQ,Kwik Mart,Food Grocery,3.5,True,3
uuq5XZIi7hF3TfCgPY0lVw,Potato Barn,Shopping Home & Garden Furniture Stores,3.5,True,4
uuRBdIf9jL-qT38PClOIWg,Dunkin Donuts,Food Donuts,4.5,True,5
UUssRgBCO_riWg3chbv9Zg,Satisfied Frog On Bell,American (Traditional) Barbeque Restaurants,4.0,False,64
uuv2IsWkbW7zdyYfWbU_Mw,Advanced Urgent Care,,2.0,True,7
uuy2996tUiSrGmb-yYFCHQ,Better Homes & Gardens Real Estate,Real Estate Home Services Real Estate Agents,5.0,True,4
uU_GiwzWf314dy0WY28Mgg,Dolphin Car Wash,Car Wash Automotive,5.0,True,4
Uv5COsWoRIkgb2g5MTGFfQ,Brake Masters,Auto Repair Automotive,4.5,True,5
UVBPF4oYrb0QfgW_DMbLPg,Buster's On the Lake,Seafood American (Traditional) Restaurants,3.5,True,31
uVbt9dOe6qJgBBI4_XsXRA,Fleming's Prime Steakhouse & Wine Bar,Wine Bars Bars Steakhouses Nightlife Restaurants,4.0,True,54
UVehGYYtA4i5xmFwpIUhLQ,St Andrew the Apostle Catholic Church,Churches Religious Organizations,4.5,True,3
uvEnqpFIAGIA-Absj8Sz7A,Walmart,Department Stores Grocery Fashion Shopping Food Mobile Phones,2.5,True,6
UVEnZjATEGkKLFdzV_dTvA,Tesoro Ristorante Italiano,Restaurants Italian,4.5,True,44
uvgI3CcxHnyGb_akVb8TCA,Koko Bee's Playhouse,Local Services Child Care & Day Care,4.5,False,7
UvIJOasC9CijU5ie3AGlaQ,Quiktrip,Food Grocery Convenience Stores,3.5,True,3
UvK70rJjOGLx44Q4qsWz7Q,Phoenix Neutrino Project,Arts & Entertainment Performing Arts,5.0,True,5
uVMKdpleBePeFKjixU6AMQ,Costco,Shopping Wholesale Stores,4.5,True,30
UvSc8BrqIPv2dOMUZ-N9mA,Kafe 440,Breakfast & Brunch Sandwiches Restaurants,3.0,False,5
UW-_rtEc8vATxb-wzhl86g,Bank of America,Banks & Credit Unions Financial Services Mortgage Brokers Home Services Real Estate,2.5,True,3
uW9O59Dou9F1yCGEpp9coA,Bug-N-Out Pest Control,Local Services Pest Control,5.0,True,3
uWAmlaH9xJbE3xyv3P8DWQ,Tlc Pediatrics,Doctors Health & Medical Pediatricians,4.5,True,6
UWc3-FI59SjoikVw5ombVw,The Underground,Arts & Entertainment Nightlife Music Venues,3.5,True,14
UWc8_M-ecCNLfrkIzwwRQA,Aj's Fine Foods,Grocery Shopping Florists Food Beer Wine & Spirits Caterers Event Planning & Services Flowers & Gifts,4.0,True,25
uWi678q45tyGPaWGGnDvHA,Sterling Autobody Centers,Auto Repair Automotive Body Shops,3.5,True,3
Uwin4a2xiUr3bJEviCmThg,Taste of Chandler,Local Flavor,5.0,True,3
UwQ5PWlYnHsAIj1DCW4dVw,What a Sub,Sandwiches Restaurants,4.0,True,4
UWrB5H3G-hhiHMy3iKV2ew,Cheese 'n Stuff,Sandwiches Restaurants,4.5,True,58
uwtzgXdroiFT3Lt89dlD-A,Safeway Food & Drug,Bakeries Food Flowers & Gifts Shopping Florists,3.5,True,6
UwWVGxJGhTBB5W7-uBlJPg,Entrees to Go,Food Do-It-Yourself Food,3.5,False,7
ux285TUCPSWJjHuCJFS3NA,U-Haul Co,Movers Local Services Home Services Self Storage,4.0,True,4
uXcPIJyWrh1ohlruSwZHaQ,Bell Tire and Auto Service,Auto Repair Automotive,4.5,True,4
UXdoudSdOY1ER51vXV6Jvg,Good Night Pediatrics East Valley,Doctors Health & Medical Pediatricians Urgent Care,2.0,True,4
uXf-I076GJEtQdTlIiO_1Q,Jiffy Lube,Auto Repair Automotive,4.0,True,4
uxiFIQ1Z5sNlBrImR1btog,Bear Arms,Shopping Guns & Ammo,4.0,True,8
UxMnY3Dxafucv5cXHyfBSA,Hong Kong Restaurant,Buffets Chinese Restaurants,3.5,True,15
UXNFaGjUvjxZyf-tTi91Og,Gordon's Feed & Seed,Pets Pet Stores,4.0,True,6
uxoibUaXA-lRXM37ZV8Bsg,US Post Office,Post Offices Public Services & Government,2.5,True,3
UxUsizrKyt1jQ5t9I01F2A,K & M Air Conditioning,Home Services Heating & Air Conditioning/HVAC,5.0,True,3
UxvOXcoCRFRAVhRB0D9imw,Taylor's Cafe,Breakfast & Brunch Restaurants,3.5,True,77
UxxPsF0oxTOideIpuppK8A,Bosa Donuts,Food Donuts,4.0,True,8
UxYFIv8MofuwiiViAtUhnw,Woodworkers Source,Building Supplies Home Services,2.5,True,4
uxzYF6A_PLVhIraINJfDbw,India Gate,Indian Buffets Restaurants,2.0,True,5
ux_lt6O35zRSJ8WgtBLcyA,Floyd's 99 Barbershop,Barbers Beauty & Spas,3.5,False,3
uy1Ek9LC3uDGH-DHtGx00Q,Sonic Drive-In,American (Traditional) Fast Food Restaurants,3.5,True,4
UYHa5iKUddnZrlxF7taI0Q,Denny's Restaurant,Diners Restaurants,3.5,True,8
uYiP4ccqDzw999HYmuFvyA,Club Red Swing,Jazz & Blues Arts & Entertainment Nightlife Dance Clubs,3.5,False,8
uYj2NO1HZRNiD-de_pSdJA,Amano Pizza Bistro,Pizza Restaurants,4.0,True,45
uyK8hMiNW2dCVKe3SYCTng,Diamond Resorts International,Hotels & Travel Event Planning & Services Hotels,2.5,True,3
uYLbsoytUFMK-mJyQZ6GvQ,City of Mesa Library,Libraries Public Services & Government,4.5,True,4
UYM3KZLe02XGmUx27AZl-Q,Mai Island Grill,Food Hawaiian Restaurants,4.5,False,24
uYQo0oDXI5NEoMJNWXnx8Q,Barro's Pizza,Pizza Restaurants,4.0,True,18
uyuiIvQ3aWZxc1-2i_dQtQ,Jay's Gyro's,Greek Restaurants,3.0,True,22
UY_PGlieddA8xocM0M82cQ,Smokey's Garage Door,Home Services Garage Door Services,3.0,True,8
uZ25ne-OUBwzjSkWPFRbUQ,ASDOH Dental Clinic: A.T. Still University,Oral Surgeons Health & Medical Dentists,3.5,True,6
uZdGSJdWbQpLDsuV9mP79g,Culver's,Food Burgers Fast Food Ice Cream & Frozen Yogurt Restaurants,3.0,True,11
uzETXY35sIROqx6nnGuq-A,Marinello Schools of Beauty,Cosmetology Schools Specialty Schools Education,3.0,True,3
UZJl7V9qKwNPoDnMUWWxTw,Am/Pm,Automotive Gas & Service Stations,1.5,True,3
uZnVzqGyanhf1mSNRqrLXA,Hot Topic,Fashion Shopping Toy Stores,2.5,True,5
uzQ3iC4snU6wXb2PF6kS7Q,Tangible Tanning & Fitness,Active Life Gyms Fitness & Instruction Tanning Beauty & Spas,4.5,True,21
UZr8iEPMOYxuFxiibKPPRA,Cardinaleway Mazda At Superstition Springs,Automotive Car Dealers,2.5,True,4
u_5FYM0uuu3v9q1laPDnow,Wind Cave Trail,Active Life Hiking,4.0,True,5
U_7AS3NurUa04zGN5tz9TQ,Plexus Technology Solutions,Local Services IT Services & Computer Repair,4.0,True,4
U_aP0IJdn36wYwpiCtQCag,Applebee's Neighborhood Grill & Bar,American (Traditional) Restaurants,2.5,True,13
u_bUPjUr7GgdqYsVJo8Llw,TJ Maxx,Women's Clothing Department Stores Fashion Shopping Men's Clothing,3.5,True,11
U_CvxSM9epIi8u5A0jOUVw,Barro's Pizza,Italian Pizza Restaurants,3.5,True,28
u_F86yMy2iOVQXhLJoxj2A,Pure Fitness,Active Life Gyms Fitness & Instruction,2.5,True,3
u_NKrPlsO_EOp9aCWfcr3Q,Crutcher Automotive,Auto Repair Automotive,4.5,True,4
v-d8Fvd77bOLCysXCb21Cw,Village Inn,Breakfast & Brunch Diners Restaurants,2.5,True,10
v-hvWEgA1M_A87IubGExOA,Jackson White,Professional Services General Litigation Lawyers Divorce & Family Law Bankruptcy Law,3.5,True,3
V-mvhyX6lxu5l2euYatlrQ,University of Phoenix Stadium,Arts & Entertainment Stadiums & Arenas,4.0,True,80
v02YSIRyKgqVnFH5OW49Kw,Phoenix Fashion Week,Fashion Shopping,4.0,True,4
v06Y2xsxG7YclH0P1m5uDg,Lemy Nail & Spa,Beauty & Spas Nail Salons,5.0,True,4
v09FoMKbdO0Af5G_9fWbBg,Dunkin Donuts,Food Donuts,4.0,True,11
v0ozmsV131z3de5p_-w3iQ,Great Clips For Hair,Hair Salons Beauty & Spas,3.0,True,5
v0UcWfHvGgYZYFobaSOr8A,Halo-Halo Kitchen,Nightlife Asian Fusion Karaoke Filipino Restaurants,4.0,True,34
V0WyXBZqOI_Rpq0m7drylQ,Home Again Laundry,Local Services Dry Cleaning & Laundry,3.0,True,4
v11wtoKy5sKLAdi8355MKA,Five Guys,Burgers Restaurants,3.5,True,10
v1H45TVGiORapYHQyGdoFw,El Taco de Chandler,Mexican Restaurants,3.5,False,9
v1jRhfoNKW4qpLhqhI8ApQ,Del Taco,Restaurants,2.0,True,6
V1nEpIRmEa1768oj_tuxeQ,Cibo,Italian Pizza Sandwiches Restaurants,4.5,True,594
v1ocqAm5soWTNPttLQhSZw,Shanghai Club,Chinese Restaurants,3.5,True,23
v1vi2ph9YLAXGqV2WTuN7Q,Paper Studio,Arts & Crafts Shopping,3.5,True,11
V1w0yrpYth-czR_4bEuXjQ,Orange Salon,Hair Salons Beauty & Spas,5.0,True,3
V1ybCcAG8QuIZnEUizCCHw,Ecocentricity!,Shopping Home Decor Home & Garden,5.0,True,4
v1YerIajfn5ihf9PE-xxFA,Brooklyns Best Bagel and Deli,Food Bagels Delis Restaurants,3.5,False,11
v1zN2kMLLB3B-D8FTEOWkQ,Ups Store,Local Services Shipping Centers Printing Services,3.0,True,4
V23hvRIXCoCq3CNhgTweTQ,Chipotle,Mexican Restaurants,3.5,True,3
v23YpYZlCpy3fFZsOK8ShQ,Tara Thai,Thai Buffets Restaurants,4.0,False,21
V2isTBBfO0NgLzXO9oq1Mg,Sol Y Sombra,Bars Spanish Nightlife Lounges Basque Restaurants,4.0,False,43
V2KHmE9FLNEr0MrbA6wD5w,Arizona Hair Company,Hair Salons Beauty & Spas,3.5,True,3
V2kj9TKRh3UFHlIIE69dJw,Shea's House of Hydro,Shopping Nurseries & Gardening Home & Garden,2.5,True,3
V2RwQooDieMvOPvz3tcp4A,Great Steak,Sandwiches Restaurants,3.0,True,7
V2ZVpEceFXxeyurZudgUyQ,99 Cent Only Stores,,2.5,True,3
V3iZYqcJOoV2wMljgwK2Ig,Fashion by Robert Black,Women's Clothing Used Vintage & Consignment Fashion Shopping Accessories,4.5,True,7
V3lQtk1LgwAEcF9j-BzchA,Famous Ray's Pizza,Pizza Restaurants,4.0,True,33
V3P4YnU1x9OttGfY-VfmOA,Seoul Garden,Korean Restaurants,2.0,False,10
v3VHHliT2rvWT0id5QiAgQ,Bill Johnson's Big Apple Restaurants,Steakhouses Barbeque Restaurants,3.5,True,3
v3_CQRKezq3JdX-xxWambA,Pancho Taqueria,Mexican Restaurants,4.0,True,6
V40zkqEtzVYU-_X6Vpe0Aw,Quiktrip,Food Convenience Stores Grocery,4.5,True,4
V43zNBg40i3vx81-siu7mw,Ross Stores,,4.5,True,4
v48aS-Z-nw6o9qsHdHz8zA,Logan's Roadhouse,Steakhouses American (Traditional) Barbeque Restaurants,3.0,True,47
V4nM6U5C_xhfzWffciYfSw,Drew Brothers Customs,Auto Repair Automotive Body Shops,5.0,True,3
v4TpRaoGQQhqBezBgGOSlw,Robert C Wesley Jewelers,Shopping Jewelry Watches,5.0,True,3
v4vMWnv-oQWVBe7MkRQDrA,Prestige Nails and Spa,Beauty & Spas Nail Salons,4.5,True,3
v4VW2kQ9Z__wBxD6l_mCHA,Golden Star Chinese Food Restaurant,Chinese Restaurants,2.5,True,4
V4wiGd78Si52Gys9gmoZCg,Los Rubios Mexican Food,Mexican Restaurants,3.5,True,20
v5jl0e2gR1dBENyFM6ZWPw,AccountingProse,Accountants Professional Services Financial Advising Financial Services,5.0,True,3
v5mzMIGXSUKoP9Px5LrILA,Eyemasters,Shopping Optometrists Health & Medical Eyewear & Opticians,4.5,True,3
V5QdxePG-pGPXVPHSLLM9A,Urban Beans,Coffee & Tea Food Bars Nightlife Restaurants Sandwiches,4.0,True,99
V5w1ThWfQdolgzIL3rWPTg,Filibertos Mexican Restaurant,Mexican Restaurants,4.0,True,4
v68yAIw0gpn15xwtcR_rKg,Dutch Bros. Coffee,Food Coffee & Tea,4.5,True,30
v6Bttw81qUlZXYqJolSIhg,Fry's Marketplace,Food Grocery Shopping Drugstores,3.5,True,15
V6BYjHM9SnXscfkln3hCdA,Orange Table,Breakfast & Brunch American (Traditional) Restaurants,4.0,True,304
v6lMcqsBUT02TdO9ntvDpg,Taste of China,Chinese Restaurants,3.5,True,20
v6zRA0WqOODJjmpvstrpGQ,Neapolitan Wood Fired Italian,Restaurants Italian,4.0,True,29
V6_sVDynh9Q0rSfbPYrqjQ,Ollie's Omelette House,American (Traditional) Restaurants,2.5,True,11
v76uEBa0jkRl8AH28piX4w,Casino Arizona,Arts & Entertainment Casinos Bars Lounges Nightlife,3.0,True,57
V7Da92RVtaWGTL6GNkPT8A,Renaissance Phoenix,Hotels & Travel Event Planning & Services Hotels,3.0,True,50
V8QcGP4kzrpyX0KQFPabWw,Az Comptech,Local Services IT Services & Computer Repair,5.0,True,3
V8QNpf_QtpTT5IEoILUKCA,Safeway Fuel,Automotive Gas & Service Stations,4.0,True,3
v8Tz2WYLTsD3HV3nu5hevQ,Brighton Collision Centers,Automotive Body Shops,4.5,True,4
v8w1vCDYh6BhXQFzFMUsWg,Cold Stone Creamery,Food Ice Cream & Frozen Yogurt,3.0,True,4
v91laC9hHODn2WcN_PLE9A,Walmart,Department Stores Grocery Fashion Shopping Food Mobile Phones,3.5,True,6
V9EmOzy8ys937xpLFFLY-w,Desert Heights Charter School K-8,Elementary Schools Middle Schools & High Schools Education,3.5,True,3
v9htJ8R0Ctvykmqjz7eRlQ,Country Glazed Ham,Food Specialty Food Caterers Meat Shops Event Planning & Services,4.5,False,8
V9i9LnTg9H2XvzqCVBSOXg,Tandoori Times Indian Bistro,Indian Restaurants,3.5,True,115
v9kvCYcSjMI7nYIcXwjunQ,Bryan Hamby,Real Estate Real Estate Services Home Services Real Estate Agents,5.0,True,4
V9nnc36BS8YNEkBJKdWyCw,Domenic's Cycling,Active Life Sporting Goods Bikes Shopping Bike Rentals,4.5,True,7
VA6NKO6t1nfNzoVHXhh2xw,Tom's BBQ,Barbeque Restaurants,3.0,True,18
vA8T8QXh78iSXhxShLNgQA,Tradiciones,Mexican Restaurants,3.5,True,57
vA9aCw2kTgN8p2SLdm2mDA,Taste of India,Pakistani Indian Restaurants,2.5,True,27
vA9dAPd9fQt_3HqZylKfVA,Jersey Mike's Subs,Sandwiches Restaurants,3.5,True,41
vaabk6CYXX1dYVQ1xkyPUg,Cr?pe Bar,Food Coffee & Tea Creperies Cafes Restaurants,4.5,True,53
vak5DKpHttVwT0WDhD5Pxw,Anacapa Restaurant,Restaurants,4.5,True,5
Vak7jP7fu6LUxQDZmSZE3g,Qdoba Mexican Grill,Mexican Restaurants,3.0,True,9
VAkSrbIRXTR1mA-CCDQqCA,42 Saint,Women's Clothing Men's Clothing Fashion Shopping Accessories,4.5,True,12
VAlzQ-qJsSoTcJTc_1Pd1Q,St. Mary's Food Bank Alliance,Local Services Community Service/Non-Profit,4.5,True,6
VaN93_qJshvhx_wAfOM7eA,Jack In the Box,Restaurants,3.5,True,3
vANCNdPMrB4niP_48_YP1A,AZ Tip & Toes Nails,Beauty & Spas Hair Removal Nail Salons,3.0,True,5
vaqmESluryt5i4Wbkb6KRA,Karsh's Bakery,Bakeries Food,3.5,True,46
vARjqeIkSNsazHltujiq4Q,Cornish Pasty Company,British Restaurants,4.5,True,333
VaS7LItYGX5Dr7rHe7aJiQ,Mill Avenue District,Local Flavor,3.0,True,24
VaUPAYItVG2qf3YVx5yHxQ,Savers,Used Vintage & Consignment Fashion Shopping,4.0,True,13
Vb1tNz0Tlm1q41A4gjY-cg,Great Wall Buffet Two Corporation,Chinese Restaurants,4.0,True,7
vB3vEjcw9dfHmgP8ac5ZMQ,Dairy Queen,Food Ice Cream & Frozen Yogurt Fast Food Restaurants,2.5,True,5
Vb6BqKpCYENLwOEgV9wM0g,Love Child Resale,Children's Clothing Fashion Shopping,4.5,True,7
Vb93xlZKcSuuuZoAkIFCxw,Moreno's Mexican Grill,Mexican Restaurants,3.5,False,27
Vb9FPCEL6Ly24PNxLBaAFw,Z Pizza,Pizza Restaurants,4.0,False,28
VBBdUc2nuBeMLW9bOjwaDA,Tocaloma Spa & Salon,Day Spas Nail Salons Beauty & Spas,4.0,True,4
Vbcd56jQ5tsrlsvTUHBz8Q,La Merced,Mexican Restaurants,4.5,True,7
vBcuToSvuwBYFQUMdDKJqw,Picnic Company Gourmet Cafe,American (Traditional) Sandwiches Restaurants,3.0,False,9
vbDtODkDsW1ogqkEzjcs-g,Circle K,Automotive Gas & Service Stations,4.0,True,4
VBhgkRUNe9gjc1HpmHA3Zw,Rosita's Fine Mexican Food,Mexican Restaurants,3.0,True,70
VbiH2ia99Lc94zIJBk-Yyg,Brubaker's Bakery and Coffee House,Bakeries Food Coffee & Tea,4.0,False,8
vBjQ30CZcqzpTaCxeJgwTA,A Razors Edge Window Tinting,Automotive Auto Glass Services,3.5,True,3
VBKa5uOmDBzfyWy-SsoaKw,Ken's Transmission,Auto Repair Automotive,4.0,True,5
VbsYTiNA9LCuUjnuiubjRQ,Full Circle Auto Body,Automotive Body Shops,5.0,True,3
VBwpw0cRtN9xSQOlKYerhg,Subway,Fast Food Sandwiches Restaurants,3.0,True,4
VbXy3tH5RAu7HjT7VeMMgA,Thai E-San,Thai Restaurants,3.5,True,79
VC0VbRhQqvXpolK3pFuZPw,HB Hanratty's,Pubs Dive Bars Bars Nightlife,4.0,True,34
VC8OhMI7cDOhKt2CdtBhag,A Gentle Touch Family Dental P C,Health & Medical Dentists General Dentistry,3.5,True,3
vCc7G6wSBIf8kuGOFH6FqQ,Bedmart,Mattresses Shopping Home & Garden,2.5,True,8
VCCOmfNKYif3GA0YwsnoVg,Rosati's Pizza,Pizza Restaurants,2.5,True,8
VCGyfZMhaCNUnYTK-ihvXQ,Him's Jl Buffet,Chinese Restaurants,3.5,True,6
vCHHSc3yXsWHiJYuZOb3cw,Superstition Springs Lexus,Automotive Car Dealers,4.0,True,4
VCk_5-1bJ_apN1XNbiVXBw,Superstar Car Wash,Car Wash Automotive,2.5,True,9
vCLIGCHIPBAO0C5DdZBgNQ,Econo Lube N' Tune,Auto Repair Automotive,5.0,True,4
VclsNBDasc7x0r0tPHWKrA,Data Doctors Computer Services,Local Services Computers Shopping IT Services & Computer Repair,3.5,True,3
vCM5pFtLP_Fj1Q3FIla53g,Mercie J Auto Care,Auto Repair Automotive,5.0,True,3
vcNAWiLM4dR7D2nwwJ7nCA,Eric Goldberg MD,Doctors Health & Medical,4.0,True,5
vcOdP1oPxASz7x0HAmN-9A,Vita Bella Fine Day Spa,Day Spas Beauty & Spas,5.0,True,3
vctk2EKW16-ZTMRX4tMJQQ,Ingleside Animal Hospital,Pet Services Veterinarians Pet Training Pet Boarding/Pet Sitting Pets,4.5,True,20
vcX9au3IW-Mwv9SNZ_0jQA,Supercuts,Barbers Beauty & Spas,3.0,True,4
VD8a_B589J_NlCirS8QA0Q,Saba's Mediterranean Cuisine,Greek Mediterranean Restaurants,4.0,True,20
VdE-3Gov-eyuJ2rLef7m_A,Mystic Nail & Spa,Day Spas Beauty & Spas Nail Salons,4.0,True,5
VDEaaZcoWAZee77SdF2y0Q,Dolce X Change,Women's Clothing Used Vintage & Consignment Fashion Shopping,3.5,True,3
VdoqSzXlB3rldeW_BIag0w,Queen's Nails,Beauty & Spas Nail Salons,3.5,True,11
VDrjP43BPIKRDnSK2XZ4QQ,Dysart Dental,Health & Medical Dentists General Dentistry,4.0,True,5
vdSqetuu1LehZiiBu8hSXg,Taco Bell,Restaurants,3.0,True,5
VdVoKQmLbod_4qBLksKIBQ,Starbucks,Food Coffee & Tea,3.5,True,23
vDYERdCM8Aj-MMJB9yW3-w,Diamond D Handyman,Handyman Home Services,5.0,True,28
VDzgxHjMJj-1nMfJMtcSPQ,Over Easy,Breakfast & Brunch Restaurants,4.0,True,12
vE0-p6JOWQAzp3TAO2Ef6w,The Shop,Music Venues Arts & Entertainment Nightlife Dance Clubs,4.0,True,5
VE6crrvvLA4eMk5A1hulnw,Warrior Dash,Active Life,4.5,True,9
vEdPyIvIg_eX_pM8WXgtew,Safeway,Bakeries Food Grocery,3.5,True,3
VEDXuvU1gZy3PqD9q32uwQ,King Wah Express,Chinese Restaurants,3.0,True,9
vEfbqrqGZdiZJkZ_F-FUIg,Better Than Sex Cake Cafe,Restaurants,3.5,False,12
VefwW51AD0PjDOk_wMO3Rg,Amazon Aquarium & Pets,Pets Pet Stores,3.0,True,4
VEKelzzAGxp-It6b5osgcg,Subway,Sandwiches Restaurants,4.0,True,7
vEMAPsmkqav9TbZUw34xdA,El Paso Grill & Bar-B-Que,Barbeque Restaurants,1.5,False,3
VeMcG5cMG2i1ziUVwQHaVQ,Jersey Mike's,Sandwiches Restaurants,4.5,True,13
ventMCD2COUEOXrRPF1EWQ,Sommers Jewelers,Shopping Jewelry,4.5,True,4
VEojEXbJ81eiPLSSF9jNEQ,YC's Mongolian Grill,Asian Fusion Mongolian Restaurants,4.0,True,71
VerI72nYdRLfynCIJr_Tmg,The Little Kitchen,Breakfast & Brunch Restaurants,3.0,True,4
VEVeXNBX_LUoHaHCJpxUMQ,Hole 'n One,Restaurants,2.5,True,7
Vf0tdlvXB0M7dR2Y2AeI8A,Gatti's New York Subs,Sandwiches Restaurants,5.0,True,4
vf2yCONx3HYVOyJ0ftnv5Q,U-Haul,Local Services Automotive Truck Rental Self Storage,3.5,True,3
vF4d_jh3shJx8jU39AZdqg,Chandler Center For the Arts,Arts & Entertainment Shopping Art Galleries Venues & Event Spaces Event Planning & Services Performing Arts,4.0,True,7
VFjeCLwVMguUNWH-DeOgyw,Fox News Sky Box,Nightlife Bars American (Traditional) Sports Bars Restaurants,2.5,True,30
vfLog2bLJGl6hAFtGtr0GQ,The Strand,Restaurants Italian,4.0,True,67
vFOdpkM03mQdoQ7zP7FqpQ,North Stapley Dental Care,Health & Medical Dentists Orthodontists General Dentistry Cosmetic Dentists,5.0,True,3
vfqseP0_tGJ0LhSvvJQMuQ,Moschonas G Constantine MD,Neurologist Doctors Health & Medical Internal Medicine,4.0,True,5
vfv0rermjJJkWD50Plo5ig,Mc Donald's,Fast Food Restaurants,2.0,True,6
VfzUmXIgowYKutptfwR7Aw,Chens Chinese Bistro,Chinese Restaurants,4.5,True,5
VgBs2cmQGxsevt5ZVW8vvg,Oggie's Cigars,Tobacco Shops Shopping,5.0,True,3
vGeat2M50_z7Qumsq0A-lA,Scottsdale Marriott At McDowell Mountains,Hotels & Travel Event Planning & Services Hotels,3.5,True,21
VGhMTZyqmGmM4Lrn9i6yuQ,Persian Garden Cafe,Vegetarian Persian/Iranian Mediterranean Restaurants,3.5,True,23
vgJE_xDSFuijEUWgUCfkwg,Shell Station,Food Automotive Convenience Stores Gas & Service Stations,2.0,True,3
VGKRrcQ4yPXz1j9QpNLp9A,Red Brick Pizza,Italian American (Traditional) Pizza Restaurants,5.0,True,3
VgOnAwmaca49g5ESmZrcng,Frenzy Stamper,Arts & Crafts Shopping Hobby Shops,4.0,True,11
VGOwmoYnmhH41IOQlB_Ecw,Chili's Grill & Bar,American (Traditional) Tex-Mex Restaurants,3.5,True,20
VGQQnqEFME8q7XSe6dAwYw,Firebird Int'l Raceway,Active Life,4.5,True,3
VgtEm_L23SNZEsyNMKwhog,Sheraton Phoenix Airport Hotel Tempe,Hotels & Travel Event Planning & Services Hotels,3.0,True,21
VGvieeQwktJPxLMq6I3tkg,La Locanda Ristorante Italiano,Restaurants Italian,4.0,False,5
VGYaXB8kJjqBBIg6bsx1Sg,Pei Wei Asian Diner,Chinese Restaurants,3.5,True,27
VG_6E3ykEtV1xAJGqn0AHA,E & J's Designer Shoe Outlet,Fashion Shopping Shoe Stores,3.5,True,5
VH9X2UmfxnI8byz5Xr1ebA,International House of Pancakes,Restaurants,3.5,True,4
VHfj2t0Ko6aevNfwiDJzGg,Francesca's Collections,Women's Clothing Fashion Shopping Accessories,4.0,True,5
vHgodZBJytT2r7K9c7SLMw,Conspire,Food Coffee & Tea Art Galleries Shopping Arts & Entertainment,4.0,False,61
vH_WlMNtzx7Dq6Li5ecWEQ,Costco,Tires Automotive Fashion Shopping Department Stores,3.5,True,25
Vh_xXB42CYfhEdelpDb1Ow,Pizza Hut,Restaurants,2.5,True,3
vi1cf1L8puFQJ-gKhNZUgQ,What Women Want Swimwear,Fashion Shopping Sporting Goods Accessories Women's Clothing Sports Wear,5.0,True,4
vi3TSM3KR-OW7LlHJ6QmEQ,Rolling Hills Golf Course,Active Life American (Traditional) Golf Restaurants,4.0,True,6
viCUW2-IjjLLNcxyXbgExA,Nail Rainbow,Beauty & Spas Nail Salons,3.0,True,3
vIDQO_9Ytf10vEndDOih8Q,Aloha Kitchen,Hawaiian Restaurants,4.0,True,86
vIgMXdkGsz2MbfrF6Z1Bhw,K Desert Nail Spa,Beauty & Spas Nail Salons,2.5,True,8
VIIoBwWzSkxcD7gp9-i1pw,56 East Bar and Kitchen,American (New) Restaurants,3.5,False,6
ViLOy7fr21PIVGEzYPyK4w,Nail Logic Institute of Nail Technology,Beauty & Spas Education Special Education Nail Salons,2.5,True,3
VilxIfmahfOhMcIaGK8Www,Foto Forum Camera & Video,Shopping Photography Stores & Services,3.0,True,10
viQLBKFtCQkPykFUulVeuw,The Great Indoors,Appliances Shopping Home Decor Home & Garden Kitchen & Bath,3.0,False,10
viSY3CqBViSFh3_Tv3kngg,OllieCake,Bakeries Food,4.5,True,24
vIv6YSNJGc72rqw1-4ISpw,Cholewka Law,Divorce & Family Law Bankruptcy Law Lawyers Estate Planning Law Professional Services,5.0,True,3
vIZ35eT6fOGEEVIXL3R9zg,S & S Tire and Automotive Service Center,Tires Automotive Auto Repair,5.0,True,3
vI_hGx0uLW8pO1faPNR0VA,Del Taco,Restaurants,3.0,True,4
vJ8h5KUTL5L7taf72zcOlA,Sheraton's Desert Oasis,Hotels & Travel Event Planning & Services Hotels,4.0,True,25
vjHkbRBdUwG8aHDXllz37A,Flight Deck Cafe,Restaurants,3.5,True,8
vjhOjeoKL_TGPXON6XDEsQ,Hunan Express Chinese Delivery,Chinese Restaurants,3.5,True,27
vJOzlJdQjNT4YIh3KriqsA,Baba-Ganush,Middle Eastern Restaurants,2.5,True,4
VjzclBdSXmf6uNrD0DG2bg,Schlotzsky's,Fast Food Sandwiches Restaurants,3.0,True,5
vJ_mfmsWhFJBVNztbk003g,Romy's BBQ,Barbeque Restaurants,4.5,True,7
VK54dQNl1VlwtDxjTocxhA,Safeway,Food Grocery,3.5,True,20
vk6VFm10drmhaNHjGJWFeQ,Del Taco,Restaurants,2.0,True,5
vk7U4WeUKJWteORW5hba0g,Big Belly's BBQ,Barbeque Restaurants,3.5,True,10
VK9AdK8hjxIWU3C2W9_k0w,Pasta Pomodoro,Restaurants Italian,3.5,False,4
VkdjWDnu5EDqT8PIhb4y3A,Food City,Food Grocery,4.0,True,5
VKNl2-aF4n1x7lPVyU-Mag,Spotted Donkey Cantina,Nightlife Bars Mexican Tex-Mex Restaurants,3.5,False,113
vkQDObdBffLtHxJ_s8rgOQ,Molly Brannigans,Pubs Bars Nightlife Irish Restaurants,3.5,False,9
vKQSEJX8T_7RejEJvL33ew,Arrowhead Pool,Active Life Swimming Pools,4.5,True,5
